Date,Site,Elevation,Taxon_TNRS_corrected,Taxon_written_on_envelopes,Individual_Number,Leaf_Number,Leaf_Area_cm2,Wet_Mass_g,Wet_Mass_WeighingScale,Dry_Mass_g,Dry_Mass_WeighingScale,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,SLA_cm2-g,LDMC,notes
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,2,5,2.0788,NA,2,0.0104,1,0.37,0.133,0.118,,,,,199.8846154,0.371428571,0.028
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,3,1,8.3426,NA,2,0.0292,1,0.477,0.322,0.141,,,,,285.7054795,0.219548872,0.133
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,3,2,8.4441,NA,2,0.0298,1,0.566,0.337,0.122,,,,,283.3590604,0.2328125,0.128
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,3,3,8.6304,NA,2,0.0287,1,0.455,0.363,0.127,,,,,300.7108014,0.231451613,0.124
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,3,4,10.1844,NA,2,0.0366,1,0.387,0.437,0.287,,,,,278.2622951,0.225925926,0.162
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,3,5,9.1274,NA,2,0.0307,1,0.537,0.393,0.269,,,,,297.3094463,0.225735294,0.136
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,4,1,3.9533,NA,1,0.0086,1,0.262,,,,,,,459.6860465,0.298611111,0.0288
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,4,2,4.2525,NA,1,0.0065,1,0.157,,,,,,,654.2307692,0.267489712,0.0243
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,4,3,3.7928,NA,1,0.0071,1,0.274,,,,,,,534.1971831,0.253571429,0.028
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,4,4,5.4002,NA,1,0.0087,1,0.21,,,,,,,620.7126437,0.317518248,0.0274
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,4,5,4.8961,NA,1,0.0057,1,0.176,,,,,,,858.9649123,0.286432161,0.0199
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,5,1,7.2436,NA,2,0.0445,1,0.298,0.139,0.149,,,,,162.7775281,0.408256881,0.109
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,5,2,8.6445,NA,2,0.0475,1,0.441,0.354,0.156,,,,,181.9894737,0.413043478,0.115
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,5,3,9.3911,NA,2,0.0437,1,0.253,0.279,0.135,,,,,214.8993135,0.412264151,0.106
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,5,4,8.0734,NA,1,0.0421,1,0.375,0.27,0.137,,,,,191.7672209,0.406370656,0.1036
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,5,5,10.1694,NA,1,0.0519,1,0.524,0.382,0.239,,,,,195.9421965,0.382743363,0.1356
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,1,1,3.1619,NA,1,0.007,2,0.349,0.25,,,,,,451.7,0.274509804,0.0255
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,1,2,2.6728,NA,1,0.006,2,0.248,0.206,,,,,,445.4666667,0.315789474,0.019
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,1,3,3.1836,NA,1,0.006,2,0.298,0.212,0.131,,,,,530.6,0.24291498,0.0247
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,1,4,3.011,NA,1,0.006,2,0.258,0.145,,,,,,501.8333333,0.28708134,0.0209
20150820,L,3000,Polygonatum cirrhifolium,Polygonatum_cirrhifolium,1,5,4.7945,NA,1,0.01,2,0.191,0.108,,,,,,479.45,0.265251989,0.0377
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,1,1,0.5081,NA,1,0.0013,1,0.186,,,,,,,390.8461538,0.448275862,0.0029
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,1,2,0.3348,NA,1,0.0007,1,0.31,,,,,,,478.2857143,0.175,0.004
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,1,3,0.3378,NA,1,0.001,1,0.311,,,,,,,337.8,0.25,0.004
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,1,4,0.2927,NA,1,0.0004,1,0.311,,,,,,,731.75,0.153846154,0.0026
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,1,5,0.297,NA,1,0.0007,1,0.11,,,,,,,424.2857143,0.179487179,0.0039
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,2,1,0.7014,NA,1,0.0017,1,0.128,,,,,,,412.5882353,0.369565217,0.0046
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,2,2,0.5042,NA,1,0.0019,1,0.142,,,,,,,265.3684211,0.365384615,0.0052
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,2,3,0.4072,NA,1,0.001,1,0.149,,,,,,,407.2,0.454545455,0.0022
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,2,4,0.3267,NA,1,0.0011,1,0.146,,,,,,,297,0.333333333,0.0033
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,2,5,0.3466,NA,1,0.0013,1,0.762,,,,,,,266.6153846,0.684210526,0.0019
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,3,1,0.2209,NA,1,0.0008,1,NA,,,,,,,276.125,0.142857143,0.0056
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,3,2,0.1831,NA,1,0.0011,1,0.17,,,,,,,166.4545455,0.15942029,0.0069
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,3,3,0.2304,NA,1,0.0002,1,0.127,,,,,,,1152,0.285714286,0.0007
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,3,4,0.2689,NA,1,0.001,1,0.115,,,,,,,268.9,0.188679245,0.0053
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,4,1,0.6015,NA,1,0.0022,1,0.203,,,,,,,273.4090909,0.564102564,0.0039
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,4,2,0.3883,NA,1,0.0018,1,0.165,,,,,,,215.7222222,0.352941176,0.0051
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,4,3,0.1975,NA,1,0.0007,1,0.119,,,,,,,282.1428571,0.259259259,0.0027
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,4,4,0.1831,NA,1,0.0005,1,0.121,,,,,,,366.2,0.172413793,0.0029
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,4,5,0.1343,NA,1,0.0004,1,0.104,,,,,,,335.75,0.4,0.001
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,5,1,0.3227,NA,1,0.0018,1,0.168,,,,,,,179.2777778,0.409090909,0.0044
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,5,2,0.3861,NA,1,0.0021,1,0.131,,,,,,,183.8571429,0.538461538,0.0039
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,5,3,0.2751,NA,1,0.0013,1,0.112,,,,,,,211.6153846,0.541666667,0.0024
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,5,4,0.2475,NA,1,0.0013,1,0.143,,,,,,,190.3846154,0.541666667,0.0024
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,5,5,0.163,NA,1,0.0007,1,0.081,,,,,,,232.8571429,0.4375,0.0016
20150820,L,3000,Polygonum cyanandrum,Polygonum_ceandrum,3,5,0.1537,NA,,NA,,,,,,,,,NA,NA,lost
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,4,3,3.1672,NA,2,0.007,2,0.228,,,,,,,452.4571429,0.233333333,0.03
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,4,5,4.27,NA,1,0.012,1,0.315,0.324,0.296,,,,,355.8333333,0.266666667,0.045
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,5,2,5.5563,NA,2,0.016,2,0.306,0.305,0.254,,,,,347.26875,0.228571429,0.07
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,5,3,5.3871,NA,2,0.013,2,0.351,0.218,0.201,,,,,414.3923077,0.196969697,0.066
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,5,4,7.3722,NA,2,0.023,2,0.17,0.456,0.318,,,,,320.5304348,0.2875,0.08
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,1,1,8.141,NA,2,0.03,2,0.16,0.215,0.152,0.145,0.452,,,271.3666667,0.319148936,0.094
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,1,2,9.0142,NA,2,0.03,2,0.236,0.181,0.356,0.152,0.126,,,300.4733333,0.32967033,0.091
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,1,3,4.4807,NA,2,0.013,2,0.352,0.32,0.3,0.261,0.493,,,344.6692308,0.160493827,0.081
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,1,4,6.4626,NA,2,0.024,2,0.318,0.364,0.306,0.616,0.274,,,269.275,0.173913043,0.138
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,1,5,2.3282,NA,2,0.004,2,0.365,0.452,,,,,,582.05,0.108108108,0.037
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,2,1,17.9751,NA,2,0.046,2,0.239,0.154,0.368,0.2,0.181,,,390.7630435,0.252747253,0.182
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,2,2,7.0695,NA,2,0.017,2,0.351,0.23,0.715,0.324,,,,415.8529412,0.142857143,0.119
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,2,3,7.8953,NA,2,0.017,2,0.187,0.299,0.249,0.253,,,,464.4294118,0.207317073,0.082
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,2,4,12.1213,NA,2,0.037,2,0.145,0.124,0.292,0.103,0.332,,,327.6027027,0.385416667,0.096
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,2,5,6.2663,NA,2,0.012,2,0.115,0.155,0.156,0.337,,,,522.1916667,0.235294118,0.051
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,3,1,3.5389,NA,2,0.006,2,0.282,0.365,0.26,,,,,589.8166667,0.103448276,0.058
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,3,2,7.7531,NA,2,0.019,2,0.341,0.331,0.3,0.679,,,,408.0578947,0.133802817,0.142
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,3,3,2.3282,NA,2,0.003,2,0.25,0.228,0.222,,,,,776.0666667,0.15,0.02
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,3,4,3.4452,NA,2,0.007,2,0.335,0.393,0.323,0.393,,,,492.1714286,0.111111111,0.063
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,3,5,1.9609,NA,2,0.002,2,0.216,0.228,,,,,,980.45,0.142857143,0.014
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,4,1,3.8344,NA,2,0.012,2,0.205,0.177,0.228,0.257,,,,319.5333333,0.222222222,0.054
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,4,4,4.3383,NA,2,0.014,2,0.345,0.259,0.184,,,,,309.8785714,0.166666667,0.084
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,5,1,4.3156,NA,2,0.012,2,0.122,0.206,0.259,,,,,359.6333333,0.218181818,0.055
20150820,L,3000,Polygonum runcinatum,Polygonum_runcinatum,4,2,5.3269,NA,,NA,,,,,,,,,NA,NA,lost
20150820,L,3000,Potentilla leuconota,Potentilla_leucolata,5,1,5.9234,NA,1,0.031,1,0.354,0.321,0.2,,,,,191.0774194,0.277777778,0.1116
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,1,1,6.216,NA,1,0.0459,1,1.338,0.418,0.347,,,,,135.4248366,0.3,0.153
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,1,2,5.4123,NA,1,0.0279,1,0.295,0.296,0.359,0.791,,,,193.9892473,0.442857143,0.063
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,1,3,7.3677,NA,1,0.0472,1,1.008,0.429,0.427,0.378,,,,156.095339,0.429090909,0.11
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,1,4,8.3684,NA,1,0.0588,1,1.358,0.382,0.398,0.35,,,,142.3197279,0.354216867,0.166
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,1,5,7.2287,NA,1,0.0535,1,1.145,0.388,0.359,0.361,,,,135.1158879,0.399253731,0.134
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,3,1,7.8294,NA,1,0.0514,1,1.359,0.863,0.479,0.415,,,,152.3229572,0.341528239,0.1505
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,3,2,6.1098,NA,1,0.0396,1,1.154,0.387,0.383,,,,,154.2878788,0.378947368,0.1045
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,3,3,8.616,NA,1,0.0505,1,1.312,0.343,0.439,0.363,,,,170.6138614,0.274009767,0.1843
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,3,4,4.5056,NA,1,0.0315,1,0.782,0.223,0.281,,,,,143.0349206,0.416116248,0.0757
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,4,1,15.2964,NA,1,0.0546,1,0.373,0.264,1.298,,,,,280.1538462,0.27029703,0.202
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,4,2,11.7532,NA,1,0.0445,1,1.01,0.355,0.36,0.308,,,,264.1168539,0.273006135,0.163
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,2,1,20.0668,NA,2,0.107,2,0.244,0.209,0.207,0.169,0.154,,,187.5401869,0.433198381,0.247
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,2,2,18.0805,NA,2,0.106,2,0.243,0.262,0.223,0.274,0.208,,,170.5707547,0.38267148,0.277
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,2,3,12.3829,NA,2,0.088,2,0.105,0.167,0.152,,,,,140.7147727,0.511627907,0.172
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,2,4,8.2174,NA,2,0.049,2,0.276,0.177,0.198,,,,,167.7020408,0.404958678,0.121
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,5,2,4.7405,NA,1,0.018,2,0.198,0.328,0.209,,,,,263.3611111,0.28436019,0.0633
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,5,3,2.5675,NA,1,0.008,2,0.129,0.295,,,,,,320.9375,0.32,0.025
20150820,L,3000,Potentilla leuconota,Potentilla_leucolota,3,5,5.435,NA,,NA,,,,,,,,,NA,NA,lost
20150820,L,3000,Prenanthes macrophylla,Prenanthes_macrophylla(cf),1,1,13.9661,NA,1,0.0653,1,0.284,0.435,0.423,0.424,0.303,,,213.8759571,0.191833137,0.3404
20150820,L,3000,Prenanthes macrophylla,Prenanthes_macrophylla(cf),1,2,10.2436,NA,1,0.043,1,0.4,0.408,0.411,0.369,0.382,,,238.2232558,0.199166281,0.2159
20150820,L,3000,Prenanthes macrophylla,Prenanthes_macrophylla(cf),1,3,9.5915,NA,1,0.042,1,0.355,0.402,0.412,0.379,0.379,,,228.3690476,0.213740458,0.1965
20150820,L,3000,Prenanthes macrophylla,Prenanthes_macrophylla(cf),1,4,4.978,NA,1,0.0182,1,0.311,0.315,0.341,0.333,0.374,,,273.5164835,0.021838253,0.8334
20150820,L,3000,Prenanthes macrophylla,Prenanthes_macrophylla(cf),1,5,5.738,NA,1,0.0227,1,0.333,0.338,0.38,0.344,0.373,0.134,,252.7753304,0.223425197,0.1016
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,1,1,13.537,NA,1,0.195,2,0.471,0.372,0.301,0.326,0.301,0.238,,69.42051282,0.459580486,0.4243
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,1,2,13.8042,NA,1,0.197,2,0.507,0.358,0.291,0.31,0.318,,,70.07208122,0.572674419,0.344
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,1,3,11.9348,NA,1,0.164,2,0.461,0.387,0.317,0.312,0.304,,,72.77317073,0.451915128,0.3629
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,1,4,10.1555,NA,1,0.144,2,0.526,0.377,0.311,0.323,0.297,,,70.52430556,0.454115421,0.3171
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,1,5,13.6055,NA,1,0.2,2,0.589,0.398,0.313,0.302,0.325,,,68.0275,0.459770115,0.435
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,2,1,14.1486,NA,1,0.177,2,0.487,0.392,0.302,0.313,0.274,,,79.93559322,0.435745938,0.4062
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,2,2,9.6507,NA,1,0.126,2,0.477,0.386,0.299,0.307,0.287,,,76.59285714,0.446650124,0.2821
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,2,3,12.4874,NA,1,0.167,2,0.488,0.407,0.306,0.313,0.315,,,74.7748503,0.449166218,0.3718
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,2,4,14.0391,NA,1,0.216,2,0.606,0.439,0.359,0.345,0.37,,,64.99583333,0.44990627,0.4801
20150820,L,3000,Rhododendron ambiguum,Rhododendron_ambiguum,2,5,6.5057,NA,1,0.079,2,0.396,0.377,0.276,0.264,0.257,,,82.35063291,0.441340782,0.179
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,1,1,14.1889,NA,1,0.2494,1,0.908,0.472,0.338,0.309,,,,56.89214114,0.479154659,0.5205
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,1,2,17.6514,NA,1,0.2878,1,0.881,0.544,0.359,0.3,0.289,,,61.33217512,0.47633234,0.6042
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,1,3,10.6537,NA,1,0.1642,1,0.839,0.451,0.301,0.311,0.296,,,64.88246041,0.473062518,0.3471
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,1,4,12.8821,NA,1,0.2259,1,1.012,0.759,0.51,0.385,0.299,,,57.02567508,0.467025016,0.4837
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,1,5,21.3483,NA,1,0.3804,1,1.078,0.481,0.38,0.367,0.29,,,56.12066246,0.471375465,0.807
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,2,1,17.9721,NA,1,0.3184,1,1.086,0.937,0.387,0.392,0.333,,,56.44503769,0.463734343,0.6866
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,2,2,11.5032,NA,1,0.1899,1,0.205,0.39,0.317,0.295,0.302,,,60.57503949,0.483575248,0.3927
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,2,3,12.3455,NA,1,0.1954,1,0.87,0.433,0.337,0.318,0.295,,,63.18065507,0.464684899,0.4205
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,2,4,16.7104,NA,1,0.3078,1,1.015,0.531,0.351,0.383,0.304,,,54.28979857,0.47042641,0.6543
20150820,L,3000,Rhododendron oreodoxa,Rhododendron_oreodoxa,2,5,11.9879,NA,1,0.1684,1,0.873,0.533,0.317,0.323,0.342,,,71.18705463,0.440031356,0.3827
20150820,L,3000,Rosa omeiensis,Rosa_omiensis,1,1,7.0474,NA,2,0.042,2,0.266,0.23,0.197,0.273,,,,167.7952381,0.415841584,0.101
20150820,L,3000,Rosa omeiensis,Rosa_omiensis,1,2,5.4852,NA,2,0.028,2,0.177,0.179,0.188,,,,,195.9,0.466666667,0.06
20150820,L,3000,Rosa omeiensis,Rosa_omiensis,1,3,8.1902,NA,2,0.039,2,0.104,0.241,0.205,,,,,210.0051282,0.475609756,0.082
20150820,L,3000,Rosa omeiensis,Rosa_omiensis,1,4,5.6916,NA,2,0.035,2,0.11,0.13,0.12,,,,,162.6171429,0.546875,0.064
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,1,1,3.3604,NA,1,0.02,2,0.17,0.157,0.112,,,,,168.02,0.366300366,0.0546
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,1,2,2.2335,NA,1,0.012,2,0.14,0.153,0.134,,,,,186.125,0.339943343,0.0353
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,1,3,3.5335,NA,1,0.022,2,0.17,0.176,0.16,,,,,160.6136364,0.399274047,0.0551
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,1,4,3.7882,NA,1,0.024,2,0.17,0.176,0.158,,,,,157.8416667,0.403361345,0.0595
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,1,5,2.433,NA,1,0.013,2,0.118,0.135,0.12,,,,,187.1538462,0.379008746,0.0343
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,2,1,1.7864,NA,1,0.011,2,0.158,0.11,0.118,,,,,162.4,0.391459075,0.0281
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,2,2,2.3846,NA,1,0.015,2,0.173,0.147,0.122,,,,,158.9733333,0.403225806,0.0372
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,2,3,2.2968,NA,1,0.014,2,0.169,0.132,0.136,,,,,164.0571429,0.412979351,0.0339
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,2,4,1.9261,NA,1,0.012,2,0.145,0.198,0.208,,,,,160.5083333,0.384615385,0.0312
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,2,5,1.9,NA,1,0.012,2,0.146,0.136,0.131,,,,,158.3333333,0.410958904,0.0292
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,3,1,1.571,NA,1,0.003,2,0.082,0.078,0.083,,,,,523.6666667,0.151515152,0.0198
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,3,2,0.9608,NA,1,0.002,2,0.103,,,,,,,480.4,0.204081633,0.0098
20150820,L,3000,Rubus fragarioides,Rubus_fragarioides,3,3,0.8915,NA,1,0.001,2,0.099,,,,,,,891.5,0.105263158,0.0095
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,1,1,13.946,NA,1,0.0803,1,0.629,0.287,0.166,0.336,,,,173.6737235,0.34612069,0.232
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,1,2,6.1703,NA,1,0.0339,1,0.23,0.179,0.35,0.198,,,,182.0147493,0.40070922,0.0846
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,1,3,2.3827,NA,2,0.009,2,0.171,,,,,,,264.7444444,0.642857143,0.014
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,1,15.2119,NA,1,0.094,2,1.084,0.151,0.147,0.131,,,,161.8287234,0.369061641,0.2547
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,2,18.8929,NA,1,0.109,2,0.568,0.17,0.113,0.181,,,,173.3293578,0.3374613,0.323
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,3,8.7934,NA,1,0.051,2,0.871,0.142,0.147,0.167,,,,172.4196078,0.344827586,0.1479
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,4,5.0881,NA,2,0.029,2,0.486,0.142,0.152,0.183,,,,175.4517241,0.322222222,0.09
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,5,2.5075,NA,2,0.013,2,0.618,0.42,0.402,,,,,192.8846154,0.30952381,0.042
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,3,1,7.2231,NA,2,0.038,2,0.541,0.177,0.174,,,,,190.0815789,0.24516129,0.155
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,3,2,18.0976,NA,2,0.097,2,1.024,0.203,0.194,0.192,,,,186.5731959,0.241895262,0.401
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,3,3,8.314,NA,2,0.041,2,0.719,0.17,0.169,0.184,,,,202.7804878,0.25,0.164
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,3,4,7.0105,NA,2,0.035,2,0.816,0.193,0.19,0.1777,,,,200.3,0.275590551,0.127
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,3,5,9.2864,NA,2,0.045,2,0.799,0.21,0.167,0.195,,,,206.3644444,0.223880597,0.201
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,1,1.6609,NA,,NA,,,,,,,,,NA,NA,repeat
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,2,1.4665,NA,,NA,,,,,,,,,NA,NA,repeat
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,3,1.7356,NA,,NA,,,,,,,,,NA,NA,repeat
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,4,1.3637,NA,,NA,,,,,,,,,NA,NA,repeat
20150820,L,3000,Rumex nepalensis,Rumex_nepalensis,2,5,1.5726,NA,,NA,,,,,,,,,NA,NA,repeat
20150820,L,3000,Smilacina henryi,Smilacina_henryi,1,1,28.1595,NA,2,0.1472,1,0.623,0.392,0.259,0.26,,,,191.3009511,0.260992908,0.564
20150820,L,3000,Smilacina henryi,Smilacina_henryi,1,2,28.8111,NA,2,0.1449,1,0.53,0.338,0.218,0.257,,,,198.8343685,0.274952562,0.527
20150820,L,3000,Smilacina henryi,Smilacina_henryi,1,3,26.1488,NA,2,0.1279,1,0.537,0.413,0.33,0.328,,,,204.4472244,0.265904366,0.481
20150820,L,3000,Smilacina henryi,Smilacina_henryi,1,4,28.3288,NA,2,0.1567,1,0.501,0.259,0.329,0.212,,,,180.7836631,0.266950596,0.587
20150820,L,3000,Smilacina henryi,Smilacina_henryi,1,5,23.1739,NA,2,0.135,1,0.739,0.467,0.395,0.29,,,,171.6585185,0.223140496,0.605
20150820,L,3000,Smilacina henryi,Smilacina_henryi,2,1,25.6833,NA,2,0.1,2,0.29,0.461,0.229,0.26,0.311,,,256.833,0.22675737,0.441
20150820,L,3000,Smilacina henryi,Smilacina_henryi,2,2,31.6471,NA,2,0.116,2,0.231,0.352,0.328,0.306,0.287,,,272.8198276,0.224371373,0.517
20150820,L,3000,Smilacina henryi,Smilacina_henryi,2,3,37.2559,NA,2,0.132,2,0.86,0.334,0.197,0.312,0.356,,,282.2416667,0.218181818,0.605
20150820,L,3000,Streptopus parviflorus,Streptopus_parviflorus,1,1,6.7662,NA,1,0.016,2,0.206,0.166,0.164,,,,,422.8875,0.184544406,0.0867
20150820,L,3000,Streptopus parviflorus,Streptopus_parviflorus,1,2,7.6921,NA,1,0.019,2,0.185,0.137,0.12,0.133,,,,404.8473684,0.228091236,0.0833
20150820,L,3000,Streptopus parviflorus,Streptopus_parviflorus,1,3,8.3003,NA,1,0.021,2,0.104,0.12,0.1,,,,,395.252381,0.354131535,0.0593
20150820,L,3000,Streptopus parviflorus,Streptopus_parviflorus,1,4,5.5643,NA,1,0.014,2,0.346,0.164,0.14,0.148,,,,397.45,0.202898551,0.069
20150820,L,3000,Streptopus parviflorus,Streptopus_parviflorus,1,5,9.2705,NA,1,0.021,2,0.249,0.119,0.058,,,,,441.452381,0.22751896,0.0923
